sno,title,content,date,author,rating,product_asin,url
404,"4.0 out of 5 stars A sexy fairy tale with a sweeping, epic scope","Read more:  http://www.sarcasmandlemons.com/2015/06/review-court-of-thorns-and-roses-by.html in short It seemed fitting to post my review of ACOTAR during Something Strange and Deadly week, given that Sarah and Sue are uber-besties.  I will preface by saying: I have a huge blind spot when it comes to Sarah Maas.  There were bits of this book that might have bugged me more if it had been another author.  That said, ACOTAR stands solidly on its own.  It's older than Throne of Glass, more mature, but without traipsing into drug store romance territory.  The whole atmosphere is ridiculous with magic and fairy gorgeousness.  You enter the world and immediately are steeped in its legends.  You meet Feyre, a sharp-tongued badass who taught herself archery to feed her family.  She's a firebrand and I love her.  One wrong move has her whisked away to faerie-land to live with Tamlin, sizzlingly handsome faerie Lord and certified mental eye-candy.  The relationship between them heats up slowly and burns bright.  But there's a darkness as well, a plot that threatens both of their worlds.  I wish that the evil part of the plot had been more prominent and taken up more space; I also found the ending turn a little eye-rolly.  However, I still gobbled it up.  ACOTAR transported me as a good fantasy should, and left me impatient for more. in depth in this loose beauty and the beast retelling, Meet Feyre.  Once a gentlewoman until her family's fortune was lost, she now lives with her father and two sisters in a quaint cottage.  She's the definition of fierce.  With her father a self-made invalid, her proud and idle sister Nesta, and her naive and lazy sister Elain, she's the family's sole hope.  She's scrabbled her way from starvation to survival, teaching herself to use a bow, to trade, to adapt.  So she's smart enough to recognize a fae when she sees one, and to kill it.  In a twist on the original tale, it's Feyre whose crime has brought doom, and she is given a choice: death, or life in the faerie realm, away from all she's ever known.  Obviously, she chooses the non-dead version.  She's brought to a magical castle where the Beast's curse is reimagined: masks that can never be removed, and a sickness in his magic. there are hearts at stake, It's a little less obvious why Tamlin might need a girl than the Beast, but stick with it.  You'll be rewarded with a sweet, slow-moving romance.  I'll admit: I found Tamlin a little boring.  He's broody, tortured, and has some magical rage issues that beg a nuanced dialogue around healthy relationships.  I preferred Lucien, who's witty and petulant.  But in the end, I came to appreciate Tamlin's kind and gentle nature.  His romance with Feyre is built on a rocky beginning; she hates and fears him, and longs for escape.  But of course, they come to know each other more deeply, to appreciate each other's quirks and passions.  I'd have liked more conversations between them, but we do get plenty of steaminess.  And I'll say it: I usually find sex scenes laughable, but Maas avoids ridiculous euphemisms and actually gives her steamy scenes some emotional power.  In other news, I'm hoping that the Rhys thing doesn't become a triangle thing, because unbalanced power dynamics aren't sexy. but also the fate of a magical world. Alas, the lovers cannot be in peace, for there is a curse upon the Courts of the faerie land.  Magic is becoming weaker and more unpredictable.  Dangerous creatures lurk beyond their borders, creatures that feed on fear and soul.  It soon becomes clear that the land is being corrupted from within--and its collapse could mean devastation for mankind.  Feyre isn't complacent.  She's reckless, for sure, but she's determined to find out what Tamlin can't tell her.  Along the way she meets Rhys, a seductively wicked fae lord who may be her aid--for a price.  Her curiosity leads her into a twisted game of intrigue, revenge, and evil.  It's a thrilling mystery that kept me on my toes.  It all leads up to a do-or-die moment, when Feyre must show her own power and become a savior. there are a few instances of flimsiness. I did have my issues.  ACOTAR didn't feel as tightly plotted as Throne of Glass.  Some of the character motivations seemed flimsy.  There were also few positive female characters--at least not any who stuck around for more than a few pages.  I really wanted more of Nesta and Elain, particularly as Nesta was so dynamic across the plot.  The villain, in particular, came off flat.  Not to mention a couple moments of victim blaming that made me squirmy.  But my main disappointment was with the trials Fayre faces to save Tamlin.  They were so freaking cool, but they came towards the end of the book.  As a result, they felt rushed and I felt skeptical that so much had been accomplished so soon.  Fayre does have a habit of doing crazy things that should probably kill her.  But maybe the most frown-worthy part involved a riddle.  I guessed the answer within the first two lines, so the final reveal was more meh than gasp-worthy. even so, sharp and atmospherically written, Despite these missteps, ACOTAR is a fabulous example of craft.  Maas' writing has always had a fairy tale quality to it; that's used to advantage here, where everything she describes seems extra mystical and chilling.  She's concocted a fabulous fantasy world.  Her fae are old gods, held back from ruling humanity only by an ancient treaty.  They live within seven courts--such as Dawn, Summer, and Night--that tensely coexist.  For some reason, I really geeked out about the courts.  It felt like a detail ripped from Grimm, but all Maas.  This is also a dangerous world, and I would have liked to see more of it.  There are nightmare creatures who lure you in with their seductive telepathy, goblins and ghouls, man-eating monsters who foretell the future.  It's a fairy land with a deliciously dark edge. it's the new adult we've all craved and deserved. I usually avoid new adult.  I have it on good faith that they're all much the same.  College girl meets boy.  Hatred.  Brooding.  Sexy times.  OMGLOVERAINBOWS.  It's just stupid.  But many adult books deal with marriage and kids, things I can't yet relate to.  So it's about freaking time that new adult diversified, just as young adult has done.  With ACOTAR, you get all the steam and romance, but you also get an exciting adventure story.  I can only hope that Maas' success will pave the way for other NA with actual plots. in a sentence A Court of Thorns and Roses is a fairy tale with the volume turned up: more dangerous, more romantic, more seductive.  It's yet another example of Maas' enthralling imagination. Read more",21 Jul 2015,C.J. Listro,4.0,B00OZP5VRS,"https://www.amazon.com/Court-Thorns-Roses-Sarah-Maas-ebook/dp/B00OZP5VRS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
405,,"This series is the best I have ever read! It grabs your attention and the author describes in such detail, you can see everything in your minds eye! An exceptional writer and a luscious story! Read more",06 Oct 2024,Amazon Customer,,B00OZP5VRS,"https://www.amazon.com/Court-Thorns-Roses-Sarah-Maas-ebook/dp/B00OZP5VRS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
406,,"Amei esse livro, a entrega foi em 3 dias e chegou perfeito Read more",15 Aug 2024,Isabela,,B00OZP5VRS,"https://www.amazon.com/Court-Thorns-Roses-Sarah-Maas-ebook/dp/B00OZP5VRS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
407,,"No podía dejar de leer! Si te gusta HP, este te va a encantar. Fantasía más amor en un solo libro. Read more",13 Dec 2023,ana,,B00OZP5VRS,"https://www.amazon.com/Court-Thorns-Roses-Sarah-Maas-ebook/dp/B00OZP5VRS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
408,,"amo la trama, consigliato per le persone che si sono appena immerse nel mondo fantasy Read more",11 Nov 2024,Matilde,,B00OZP5VRS,"https://www.amazon.com/Court-Thorns-Roses-Sarah-Maas-ebook/dp/B00OZP5VRS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
409,,I've never been one to read a book about magical creatures and fantasy creatures. Though this book grabbed me from the first sentence and left me wanting to read more at the end. I love it! Read more,09 Nov 2024,Kindle Customer,,B00OZP5VRS,"https://www.amazon.com/Court-Thorns-Roses-Sarah-Maas-ebook/dp/B00OZP5VRS/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
410,5.0 out of 5 stars Brilliant!,"Oh, Patch! What an absolutely brilliant book. The writing style, the depth of the character.  The writing style was unlike anything I've read and yet it gave so much depth and added to the story. The characters were wonderful. I wanted to know them and to help them. I often give away and donate book once I'm done, but not this one. It will take its place right next to A Little Life on my shelf of all-time favorites. Read more",10 Nov 2024,Justine,5.0,B0CPKXGL6Q,"https://www.amazon.com/Audible-All-Colors-Dark/dp/B0CPKXGL6Q/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
411,5.0 out of 5 stars Wow!,"Rarely do I find a book so well written, with complex story and fantastic characters (who almost become friends), imagery so vivid we can all see and not just in black and white. The story unfolds, page turning, start the next chapter a must. Read it, and share with friends! Read more",12 Nov 2024,Marburks,5.0,B0CPKXGL6Q,"https://www.amazon.com/Audible-All-Colors-Dark/dp/B0CPKXGL6Q/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
412,4.0 out of 5 stars Not what I normally read…no regrets,"My go to reading genre is fantasy, paranormal, romantasy, so this was out of the norm for me. I will be brutally honest, at first I cringed, dreaded picking up the book, and made excuses to not read when I normally read. I have a hard time with realistic fiction that delve into gut wrenching situations dealing with kids. They affect me deeply. I thought this was going to turn out to be like a Mystic River. But it wasn’t.  It’s a beautiful journey in the lives of these perfectly constructed, pure, heart-filled characters. It’s a story about hope and salvation. The writer weaves each person’s story together and blends them into a magnificent braided path. Even though at times I was absolutely afraid for the outcome, I read on because I was sucked into their lives and wanted to find out how it finally all concluded for them. It has a familiarity to Forrest Gump, traveling through the decades in the lives of the characters and demonstrating how every action starting from the very first page carried relevance through a lifespan. My only complaint is that there were too many unnecessary chapters or points that were droned on and repetitive. There were chapters I felt added no importance to moving the plot or characters along. This could have been shortened a bit. Overall, no regrets I veered from my norm and read this book. A book that will certainly keep you wanting to know more and leave you breathing easy and satisfied. Read more",11 Sep 2024,Mari B.,4.0,B0CPKXGL6Q,"https://www.amazon.com/Audible-All-Colors-Dark/dp/B0CPKXGL6Q/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
413,5.0 out of 5 stars Hauntingly Beautiful,"This was an easy 5 stars to grant! Set in a small town rocked by the disappearance of a young girl, All the Colors of the Dark is a dark, slow-burn mystery that mixes edge-of-your-seat tension with a heap of emotional depth. The unease and suspicion are so thick you can practically feel it as the characters try to navigate their grief and fear. The small-town vibe is nailed—everyone knows everyone, but no really knows anything. The characters are messy and flawed, but you end up caring about them anyway. Whitaker’s writing is vivid and haunting, making the tension feel real.  The pacing’s a little slow at times, but totally worth it. Whitaker peels back the layers of the mystery bit by bit, and the emotional punch adds a heavy but necessary element. If you liked Demon Copperhead or All the Ugly and Wonderful Things, you’ll love this. Bottom line: If you’re in the mood for beautiful writing, emotional upheaval and characters that stay with you, All the Colors of the Dark is a solid pick. Note:  the subject matter could be triggering for those sensitive to child abuse. Read more",15 Oct 2024,Carpool Book Club,5.0,B0CPKXGL6Q,"https://www.amazon.com/Audible-All-Colors-Dark/dp/B0CPKXGL6Q/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
414,5.0 out of 5 stars A great read!,"I loved this book!  It kept twisting and turning, keeping me engaged throughout.  Slightly slower in the beginning, but about 40% through it really picked up pace.  I enjoyed the characters and the story development.  Probably the best fiction book I've read. Read more",11 Nov 2024,M. King,5.0,B0CPKXGL6Q,"https://www.amazon.com/Audible-All-Colors-Dark/dp/B0CPKXGL6Q/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
415,5.0 out of 5 stars Wow,This story unfolds in so many unexpected ways. Really unique and twisty and beautifully written. The characters are rich and well developed.  Highly recommend! Read more,04 Nov 2024,Gigi Eisenberg,5.0,B0CPKXGL6Q,"https://www.amazon.com/Audible-All-Colors-Dark/dp/B0CPKXGL6Q/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
416,4.0 out of 5 stars what a great journey,"This book took me on a journey through dramatic, mysterious, heart felt, and happy moments! A great book…and long :) Read more",10 Nov 2024,Jrh2601,4.0,B0CPKXGL6Q,"https://www.amazon.com/Audible-All-Colors-Dark/dp/B0CPKXGL6Q/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
417,5.0 out of 5 stars Well paced good read,"A unique use of the English language kept me looking up words and both their meanings and usage.  This was a well told story that was more enjoyable than many books I’ve picked up.  The only negative was the need to write to every character’s happy ending.  I can see why he chose to do this but it made the book a little too long and personally I don’t like everything tied into a neat parcel.  But that’s me.  Whitaker is obviously a very talented writer, hopefully we can expect many more long and quiet evenings set aside to read his stories. Read more",14 Nov 2024,Dan B,5.0,B0CPKXGL6Q,"https://www.amazon.com/Audible-All-Colors-Dark/dp/B0CPKXGL6Q/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
418,,"I was a little bit unsure early on in the book about how much I was going to enjoy it.  I liked it from the start, but felt my feelings for it 'lag' a bit for part of the first quarter of it.  Then, I'm not even sure how it happened, but it grabbed me by the heart and kept me all the way through.  I had a hard time putting it down (man, I just LOVE short chapters) and had quite a few surprises.  Great book, excellent and creative plot that was well told. Read more",30 Sep 2024,Amazon Customer,,B0CPKXGL6Q,"https://www.amazon.com/Audible-All-Colors-Dark/dp/B0CPKXGL6Q/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
419,,"Again, what a great book! I just love chris whitaker, read all of his books so far and can't wait for the next one. Rich prose, a haunting story and unique characters - this  story has it all. I was unable to put it down and felt sad when i finished it. Read more",25 Oct 2024,Jeanette,,B0CPKXGL6Q,"https://www.amazon.com/Audible-All-Colors-Dark/dp/B0CPKXGL6Q/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
420,,Excellent story with interesting interlinking characters and kept you hooked on what was going to happen next. Most enjoyable book I have read for very long time. Read more,26 Sep 2024,Willie H.,,B0CPKXGL6Q,"https://www.amazon.com/Audible-All-Colors-Dark/dp/B0CPKXGL6Q/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
421,,"Not easy to describe the journey this book takes you on, but i will try. Having read an earlier book of the author, i knew i would enjoy his latest novel however his storytelling and settings have came a long way. For What is essentially a story of the hunt for a serial killer of young girls, the beauty in the book is remarkable. Paintings and settings so cleverly brought to life with characters so damaged yet strong its not hard to draw comparisons to the classic The Shawshank Redemption. I read this in 3 sittings which would have been 2 if not for falling asleep at 4am, phone in hand. I have two more of Mr Whittakers books to read but not until ive taken a break to fully appreciate this remarkable story. In my opinion, humble as it may be, a modern classic which i hope will be enjoyed by millions more like me for many years to come. Read more",25 Sep 2024,Fraser Weir,,B0CPKXGL6Q,"https://www.amazon.com/Audible-All-Colors-Dark/dp/B0CPKXGL6Q/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
422,,"I loved this book! Entirely and absolutely. It started with me crying at the hairdressers and ended with me crying in bed late into the evening. Yes! It’s one of those books filled with deep characters and rich relationships that can touch you in ways you didn’t think were possible. I’ve read reviews that say it’s a slow burn at the beginning, but to stick with it because it’s brilliant. FOR ME, THOUGH, the initial first few chapters lay a beautiful foundation for a piece of work that is intense, overwhelming and mesmerising (all good things). With this being my first Chris Chitaker novel, I was concerned this book wouldn’t have enough murder/mystery vibes to suit my taste, but weaved in amongst the heightened emotions and relationships at play is a serial killer lurking in the background, changing the lives of a small town forever. I consider this book like fine wine. Do your best not to devour it all at once. It’s best absorbed slowly to allow time to breathe and absorb the beautiful relationships spanned over a lifetime. Read more",11 Sep 2024,Bridgetsbookhaven,,B0CPKXGL6Q,"https://www.amazon.com/Audible-All-Colors-Dark/dp/B0CPKXGL6Q/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
423,5.0 out of 5 stars A Must Read,"Navalny's sense of humor really makes this book an enjoyable read even while he is educating about a dark subject. I learned a lot. I also walked away from this book inspired to work for a fairer system where I live. He was an extraordinary man.  Everything Putin is not, honest, brave . . . tall. Read more",10 Nov 2024,Kate,5.0,0593320964,"https://www.amazon.com/Patriot-Memoir-Alexei-Navalny/dp/0593320964/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
424,5.0 out of 5 stars Great read! Inspirational!! Don't pass it! Please read it!,I watched some youtube clips of A. Navalny before purchased this book and this book is soo amazing and you can hear his heart beat in it. He became my hero! Amazing book!!! Read more,13 Nov 2024,Amazon Customer,5.0,0593320964,"https://www.amazon.com/Patriot-Memoir-Alexei-Navalny/dp/0593320964/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
425,5.0 out of 5 stars A story of incredibly courageous human,"If you need a good read about true courage this is the book for you. Alexei was an incredibly courageous, determined, and selfless person and a true patriot. His memoir shows just that. People like him come only once in the generation. Great English translation! Read more",24 Oct 2024,J Klay,5.0,0593320964,"https://www.amazon.com/Patriot-Memoir-Alexei-Navalny/dp/0593320964/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
426,5.0 out of 5 stars Spectacular!,"Many of the things you read in this book will stay with you long after you finish it. What I keep remembering is Navalny saying to the gathering crowd as he’s being arrested and dragged away is, “Never be afraid”.  This is a brave book and knowing that such a man existed among us is truly inspirational.  This book is well written, easy to read and full of the day to day life lived by Russians doomed by the thieves who run their country. When Putin is long forgotten, people will still whisper Navalny’s name when they are seeking courage against monsters. Read more",28 Oct 2024,Sylvia Wadlington,5.0,0593320964,"https://www.amazon.com/Patriot-Memoir-Alexei-Navalny/dp/0593320964/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
427,5.0 out of 5 stars An excellent memoir,Inspirational story of Navalny’s resilience and resistance campaigning for democracy in Russia - and then his experience under increasingly harsh prison conditions. Read more,09 Nov 2024,SL,5.0,0593320964,"https://www.amazon.com/Patriot-Memoir-Alexei-Navalny/dp/0593320964/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
428,5.0 out of 5 stars So much hope in something that is sad and depressing,"It was hard to make myself read the last 20 pages or so because I knew that he was about to die … I love it that the book is laced with Navalny’s sense of humor, and no matter all the hardships and ridiculousness of his accusations he never lost that ability of his to be positive and infect the reader with that positivity and hope. It could even be a good self-help book for those who have some mental health struggles. The translation is a little off, with some typos and locations/names that would be nice to have a reference to where it is a who that is. I would love to read it in Russian but English is what I got for now and still love it! Read more",04 Nov 2024,Tayna5,5.0,0593320964,"https://www.amazon.com/Patriot-Memoir-Alexei-Navalny/dp/0593320964/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
429,5.0 out of 5 stars Worthy to read the book.,"The book is very gripping, read it in one breath. It was very interesting to read about the formation and path of the main Russian oppositionist. Recommended. Read more",04 Nov 2024,Ruby,5.0,0593320964,"https://www.amazon.com/Patriot-Memoir-Alexei-Navalny/dp/0593320964/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
430,5.0 out of 5 stars True greatness,"The book will take you many places, but makes you feel lucky to sit down for a greatest conversation with a best friend who has the best stories and a very funny way of telling them. If Russia or ussr interest you and you want incredible insight, you’ll love this book. If you don’t love Alexei already, you will find a million reasons to do so in this book. With that will come endless heartbreak for his death, but also an undying hope you won’t dare to let go. Navalny is freedom. Navalny is that rare, true greatness that will rub off on anyone who comes in contact with it. This is not a book made for the purpose of making someone better, but it as an experience that will transform you for the better regardless of what you set out to achieve when you started reading. Read more",28 Oct 2024,Amazon Customer,5.0,0593320964,"https://www.amazon.com/Patriot-Memoir-Alexei-Navalny/dp/0593320964/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
431,,"If you’ve seen the Oscar-winning documentary ""Navalny"", you’re already familiar with the gripping story of the Russian opposition leader who survived poisoning by the nerve agent Novichok. This film hooks you from the start, holding your attention like a well-crafted political thriller. But since this is a documentary, the suspense isn't the work of screenwriters — everything you see actually happened. Imagine this: the president of a nuclear superpower, terrified of losing power, orders his intelligence agencies to eliminate the most prominent opposition politician. By sheer luck, the attempt fails, and the target survives. While recovering in Germany, this dissident investigates the plot against him, exposing eight agents involved in the operation. As if that weren’t enough, he pulls off a prank call to one of the agents, posing as a senior intelligence official. What follows is shocking: the agent confesses to the crime, offering a detailed account of how it all went down. The documentary culminates with Navalny’s return to Russia, fully aware that he will be arrested upon arrival — and likely killed. On February 16, 2024, the horrifying news broke: the assassination of Russia’s opposition leader had been completed. His death devastated everyone who dreamed of a democratic future for Russia. Even now, it feels unreal that such a brilliant, courageous, and charismatic figure is no longer with us. The full force of the Russian state was mobilized to prevent Navalny from becoming the opposition’s leader. The police, prosecutors, courts, and state media were all turned against him. But Navalny was always one step ahead, outsmarting those who spent public money trying to silence him. Even their first attempt to kill him failed. Patriot — as simple as it may sound — is truly a book about a patriot. Yes, we all have beliefs and political preferences. Yes, most of us love the country we were born and raised in. But how many of us would sacrifice our lives for a better future for that country? This is the essence of true patriotism: not blind loyalty, but the courage to fight for what is right, even when it means standing against injustice at the highest levels — and even when the cost is your own life. Rest in peace, Alexei. A piece of you now lives within each of us. Thank you for everything. Read more",25 Oct 2024,Alexey,,0593320964,"https://www.amazon.com/Patriot-Memoir-Alexei-Navalny/dp/0593320964/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
432,,Als er damals in der Berliner Charité war war dort alles abgesperrt. Davon wird auch berichtet. Ein bewegendes Zeitdokument und so aktuell. Sehr gut. Read more,05 Nov 2024,Andreas Hoh,,0593320964,"https://www.amazon.com/Patriot-Memoir-Alexei-Navalny/dp/0593320964/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
433,,"Alexei Navalny showed immense commitment to the values he held. His record of poisoning, persecution, and imprisonment is extremely personal and real, involving the reader intimately. He clearly had a great gift of engagement, public as well as personal. He was uncomplicated, straightforward, simple and clear, but also reflective. He offers balanced evaluations of Gorbachev, and of Yavlinsky despite Yavlinsky’s criticism of Navalny’s campaign for tactical voting. He followed his Christian convictions. He bore suffering valiantly. In all this, he made a point which will ever remain to his credit. The Putin regime’s treatment, poisoning, and likely murder of Navalny was shocking, atrocious, ruthless, unprincipled, and criminal. The system crushes the individual, their rights, and any sense of justice. This is Russia’s shame. Navalny quotes Tolstoy who wrote in ‘Resurrection’ that ‘the only suitable place for an honest man in Russia at the present time is prison’. Yet, despite this implied critique of Russians lacking his courage, Navalny disagrees, showing compassionate understanding to compromised people. Nevertheless, Russia does bear shame in its silent compromise. The saddest moments of reading Navalny’s book was looking through the photographs of his happy loving family life. A system which wantonly destroys this is not only cynical, but evil.  We can only hope that the redemption of Russian society might soon arise. Read more",26 Oct 2024,Geoff Crocker,,0593320964,"https://www.amazon.com/Patriot-Memoir-Alexei-Navalny/dp/0593320964/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
434,,"When I am reading Patriot, I can’t helping thinking about the life of the bright and brave Russian opposition leader was too short. I hope more people could read this book. His fight should be remembered. Most of the book reviews in newspapers focus on Navalny’s prison diary. The book is more than that. I have only finished the first five chapters. Navalny wrote about his childhood under the USSR, his relatives in Ukraine, the legacy of Gorbachev etc. A very large part of the book records his challenge to Putin. Read more",10 Nov 2024,DC,,0593320964,"https://www.amazon.com/Patriot-Memoir-Alexei-Navalny/dp/0593320964/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
435,,"A powerful narrative about a devoted, family-oriented man who, defying all odds, instilled fear in the heart of Putin and exposed an astonishing scale of corruption and criminality at the highest levels of the Russian government. Through his relentless pursuit of truth, this man became a beacon of courage and resilience. By silencing him, Putin revealed his true nature: a fearful, corrupt figure overshadowed by the legacy of the great Alexei Navalny. After reading this book, it becomes evident that while Putin is akin to a mere stone, Alexei stands as tall as Mount Everest. Rest in peace, Alexei. The world was not worthy of your strength and spirit. Read more",05 Nov 2024,Amazon Customer,,0593320964,"https://www.amazon.com/Patriot-Memoir-Alexei-Navalny/dp/0593320964/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
436,5.0 out of 5 stars Great cookbook for pre and early teens.,"Easy, fun recipes. Detail on the process involved.  There are pages that teach technique. Photos are excellent.  My granddaughter jumped right in and made several recipes.  At 10 she could handle the information and do the job. Read more",12 Oct 2024,Nonna Jo,5.0,1492670022,"https://www.amazon.com/Complete-Cookbook-Young-Chefs/dp/1492670022/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
437,5.0 out of 5 stars Amazing product,"The Complete Cookbook for Young Chefs is an outstanding resource for any aspiring young chef. This cookbook features over 100 delicious recipes that are not only easy to follow but also fun to make. From breakfast to dinner, snacks to desserts, this cookbook has it all. One of the standout features of this cookbook is how accessible it is for young chefs. The instructions are clear and concise, with step-by-step directions that are easy to follow. Additionally, the book includes helpful tips and tricks that are perfect for young chefs who are just starting out in the kitchen. The recipes in this cookbook are also diverse and appealing. Whether you're in the mood for a classic dish like spaghetti and meatballs or something more adventurous like sushi rolls, there's something for everyone. The book also includes recipes for a variety of dietary restrictions, including vegetarian and gluten-free options. The layout and design of the book are also excellent. The pages are filled with colorful photos that make the dishes look mouth-wateringly delicious. The book is also organized in a logical and user-friendly way, with sections for breakfast, lunch, dinner, snacks, and desserts. Overall, I highly recommend The Complete Cookbook for Young Chefs to anyone looking for a fun and accessible cookbook for kids. The recipes are delicious, easy to follow, and perfect for young chefs who want to explore their culinary skills. This book is a must-have for any family with aspiring chefs in the kitchen. Read more",04 May 2023,Ethan,5.0,1492670022,"https://www.amazon.com/Complete-Cookbook-Young-Chefs/dp/1492670022/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
438,5.0 out of 5 stars Very informative,"Shoes and tells the how and why, not just the what. So many recipe books just give the recipie and some tips. This book gives recipies with pictures and tips as well as informative overviews of basic skills like cutting an onion, what the difference between a chip, dice, mince, shred, grate, and zest is, etc. I really appriciate that it explains the fundamentals of cooking. The recipies also list what cooking utensils will be needed for the recipie and I think that’s really vital because someone not experienced in the kitchen won’t automatically know what kind of pan is for roasting or what a food processor is or even have one. Read more",15 Oct 2024,Jared Van Fossen,5.0,1492670022,"https://www.amazon.com/Complete-Cookbook-Young-Chefs/dp/1492670022/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
439,4.0 out of 5 stars Mostly good info - for kids of all ages - with reservations as noted! 🤔,"Basic recipes with good directions and photos. I'd have loved to have had this helpful info when I was young and trying to learn to cook by myself. It was always a joy to surprise my mom with food on the table when she got home from work, even when just a grilled cheese sandwich (made in an old pie pan under the broiler) and a can of soup I'd opened and heated on the stove!  The possibilities available in this book are a great beginning to open the imaginations of curious kids to tastes, textures, and the many rewards and confidence boost of good cooking! My only negative comment is the use of food processors and similar newer tools when a large bowl, a spoon or spatula, and some elbow grease worked fine as 'food processors' for centuries...insert eye roll here!  Also, describing to the kids how to to separate an egg USING YOUR BARE HANDS was a completely new and approaching barbaric idea I had never heard of or even thought of doing, ick!  When there are always two halves of eggshells to use from one to the other, why would anyone pour the raw egg in their hand to let all but the yolk then dribble through their fingers??  Aside from the convenient shells already in your hands, there's also an easy kitchen tool called an egg separater, yes really, that could have been shown among the kitchen tools. Much easier, less gross, and all around cleaner. Otherwise, this book and the baking book for kids are mostly recommended, except they both provide these same glaringly bogus instructions for unsuspecting children. Hmmm, maybe that was the point?? 🤓 Read more",27 Sep 2023,JANET,4.0,1492670022,"https://www.amazon.com/Complete-Cookbook-Young-Chefs/dp/1492670022/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
440,5.0 out of 5 stars Perfect cookbook for the young chef,My seven year-old grandson loves to cook. We gave him this book for his birthday and he loved it. This is the perfect cookbook for a young chef . It gives A nice legible list of ingredients and explains each step so a child can understand them. He had a great time making lunch for his family. Read more,22 Oct 2024,Deb,5.0,1492670022,"https://www.amazon.com/Complete-Cookbook-Young-Chefs/dp/1492670022/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
441,5.0 out of 5 stars Cook away!,"Bought this book for my 11 year old daughter who loves to cook.  It is chalked full with recipes.  The recipes are easy to follow and the photos that accompany the recipes encourage a youngster to maybe try something they normally wouldn't.  Recipes offer multiple variations to try.  Love the amount of healthy recipes in this book.  Teaches about measurements,  knife cutting skills, spices and so on.  Would be a great gift also for an adult who has never really cooked.  My daughter has made several of the meals.  Her favorite.....the avocado toast with egg.  Also loves the smoothie recipes.  Wonderful book to introduce someone to cooking more! Read more",22 May 2024,Brandi Baima,5.0,1492670022,"https://www.amazon.com/Complete-Cookbook-Young-Chefs/dp/1492670022/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews
"
